,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
1711,2007-01-23,D,effective_federal_funds_rate,5.26,False,False
1712,2007-01-24,D,effective_federal_funds_rate,5.27,False,False
1713,2007-01-25,D,effective_federal_funds_rate,5.31,False,False
1714,2007-01-26,D,effective_federal_funds_rate,5.26,False,False
1715,2007-01-29,D,effective_federal_funds_rate,5.26,False,False
1716,2007-01-30,D,effective_federal_funds_rate,5.23,False,False
1717,2007-01-31,D,effective_federal_funds_rate,5.33,False,False
1718,2007-02-01,D,effective_federal_funds_rate,5.29,False,False
1719,2007-02-02,D,effective_federal_funds_rate,5.24,False,False
1720,2007-02-05,D,effective_federal_funds_rate,5.25,False,False
1721,2007-02-06,D,effective_federal_funds_rate,5.24,False,False
1722,2007-02-07,D,effective_federal_funds_rate,5.23,False,False
1723,2007-02-08,D,effective_federal_funds_rate,5.25,False,False
1724,2007-02-09,D,effective_federal_funds_rate,5.25,False,False
1725,2007-02-12,D,effective_federal_funds_rate,5.28,False,False
1726,2007-02-13,D,effective_federal_funds_rate,5.26,False,False
1727,2007-02-14,D,effective_federal_funds_rate,5.27,False,False
1728,2007-02-15,D,effective_federal_funds_rate,5.29,False,False
1729,2007-02-16,D,effective_federal_funds_rate,5.24,False,False
1730,2007-02-19,D,effective_federal_funds_rate,,True,True
1731,2007-02-20,D,effective_federal_funds_rate,5.27,False,False
1732,2007-02-21,D,effective_federal_funds_rate,5.23,False,False
1733,2007-02-22,D,effective_federal_funds_rate,5.26,False,False
1734,2007-02-23,D,effective_federal_funds_rate,5.24,False,False
1735,2007-02-26,D,effective_federal_funds_rate,5.3,False,False
1736,2007-02-27,D,effective_federal_funds_rate,5.27,False,False
1737,2007-02-28,D,effective_federal_funds_rate,5.41,False,False
1738,2007-03-01,D,effective_federal_funds_rate,5.31,False,False
1739,2007-03-02,D,effective_federal_funds_rate,5.23,False,False
1740,2007-03-05,D,effective_federal_funds_rate,5.27,False,False
1741,2007-03-06,D,effective_federal_funds_rate,5.22,False,False
1742,2007-03-07,D,effective_federal_funds_rate,5.24,False,False
1743,2007-03-08,D,effective_federal_funds_rate,5.24,False,False
1744,2007-03-09,D,effective_federal_funds_rate,5.24,False,False
1745,2007-03-12,D,effective_federal_funds_rate,5.25,False,False
1746,2007-03-13,D,effective_federal_funds_rate,5.25,False,False
1747,2007-03-14,D,effective_federal_funds_rate,5.27,False,False
1748,2007-03-15,D,effective_federal_funds_rate,5.29,False,False
1749,2007-03-16,D,effective_federal_funds_rate,5.25,False,False
1750,2007-03-19,D,effective_federal_funds_rate,5.26,False,False
1751,2007-03-20,D,effective_federal_funds_rate,5.26,False,False
1752,2007-03-21,D,effective_federal_funds_rate,5.26,False,False
1753,2007-03-22,D,effective_federal_funds_rate,5.27,False,False
1754,2007-03-23,D,effective_federal_funds_rate,5.24,False,False
1755,2007-03-26,D,effective_federal_funds_rate,5.28,False,False
1756,2007-03-27,D,effective_federal_funds_rate,5.25,False,False
1757,2007-03-28,D,effective_federal_funds_rate,5.27,False,False
1758,2007-03-29,D,effective_federal_funds_rate,5.29,False,False
1759,2007-03-30,D,effective_federal_funds_rate,5.3,False,False
1760,2007-04-02,D,effective_federal_funds_rate,5.25,False,False
1761,2007-04-03,D,effective_federal_funds_rate,5.2,False,False
1762,2007-04-04,D,effective_federal_funds_rate,5.21,False,False
1763,2007-04-05,D,effective_federal_funds_rate,5.3,False,False
1764,2007-04-06,D,effective_federal_funds_rate,5.3,False,False
1765,2007-04-09,D,effective_federal_funds_rate,5.28,False,False
1766,2007-04-10,D,effective_federal_funds_rate,5.26,False,False
1767,2007-04-11,D,effective_federal_funds_rate,5.24,False,False
1768,2007-04-12,D,effective_federal_funds_rate,5.27,False,False
1769,2007-04-13,D,effective_federal_funds_rate,5.25,False,False
1770,2007-04-16,D,effective_federal_funds_rate,5.29,False,False
1771,2007-04-17,D,effective_federal_funds_rate,5.2,False,False
1772,2007-04-18,D,effective_federal_funds_rate,5.19,False,False
1773,2007-04-19,D,effective_federal_funds_rate,5.23,False,False
1774,2007-04-20,D,effective_federal_funds_rate,5.25,False,False
1775,2007-04-23,D,effective_federal_funds_rate,5.23,False,False
1776,2007-04-24,D,effective_federal_funds_rate,5.2,False,False
1777,2007-04-25,D,effective_federal_funds_rate,5.19,False,False
1778,2007-04-26,D,effective_federal_funds_rate,5.24,False,False
1779,2007-04-27,D,effective_federal_funds_rate,5.24,False,False
1780,2007-04-30,D,effective_federal_funds_rate,5.29,False,False
1781,2007-05-01,D,effective_federal_funds_rate,5.26,False,False
1782,2007-05-02,D,effective_federal_funds_rate,5.21,False,False
1783,2007-05-03,D,effective_federal_funds_rate,5.24,False,False
1784,2007-05-04,D,effective_federal_funds_rate,5.24,False,False
1785,2007-05-07,D,effective_federal_funds_rate,5.24,False,False
1786,2007-05-08,D,effective_federal_funds_rate,5.21,False,False
1787,2007-05-09,D,effective_federal_funds_rate,5.21,False,False
1788,2007-05-10,D,effective_federal_funds_rate,5.25,False,False
1789,2007-05-11,D,effective_federal_funds_rate,5.27,False,False
1790,2007-05-14,D,effective_federal_funds_rate,5.26,False,False
1791,2007-05-15,D,effective_federal_funds_rate,5.29,False,False
1792,2007-05-16,D,effective_federal_funds_rate,5.25,False,False
1793,2007-05-17,D,effective_federal_funds_rate,5.25,False,False
1794,2007-05-18,D,effective_federal_funds_rate,5.24,False,False
1795,2007-05-21,D,effective_federal_funds_rate,5.24,False,False
1796,2007-05-22,D,effective_federal_funds_rate,5.23,False,False
1797,2007-05-23,D,effective_federal_funds_rate,5.25,False,False
1798,2007-05-24,D,effective_federal_funds_rate,5.24,False,False
1799,2007-05-25,D,effective_federal_funds_rate,5.29,False,False
1800,2007-05-28,D,effective_federal_funds_rate,,True,True
1801,2007-05-29,D,effective_federal_funds_rate,5.29,False,False
1802,2007-05-30,D,effective_federal_funds_rate,5.25,False,False
1803,2007-05-31,D,effective_federal_funds_rate,5.28,False,False
1804,2007-06-01,D,effective_federal_funds_rate,5.23,False,False
1805,2007-06-04,D,effective_federal_funds_rate,5.24,False,False
1806,2007-06-05,D,effective_federal_funds_rate,5.19,False,False
1807,2007-06-06,D,effective_federal_funds_rate,5.25,False,False
1808,2007-06-07,D,effective_federal_funds_rate,5.25,False,False
1809,2007-06-08,D,effective_federal_funds_rate,5.26,False,False
1810,2007-06-11,D,effective_federal_funds_rate,5.27,False,False
1811,2007-06-12,D,effective_federal_funds_rate,5.26,False,False
1812,2007-06-13,D,effective_federal_funds_rate,5.26,False,False
1813,2007-06-14,D,effective_federal_funds_rate,5.28,False,False
1814,2007-06-15,D,effective_federal_funds_rate,5.26,False,False
1815,2007-06-18,D,effective_federal_funds_rate,5.23,False,False
1816,2007-06-19,D,effective_federal_funds_rate,5.21,False,False
1817,2007-06-20,D,effective_federal_funds_rate,5.27,False,False
1818,2007-06-21,D,effective_federal_funds_rate,5.26,False,False
1819,2007-06-22,D,effective_federal_funds_rate,5.24,False,False
1820,2007-06-25,D,effective_federal_funds_rate,5.29,False,False
1821,2007-06-26,D,effective_federal_funds_rate,5.25,False,False
1822,2007-06-27,D,effective_federal_funds_rate,5.26,False,False
1823,2007-06-28,D,effective_federal_funds_rate,5.26,False,False
1824,2007-06-29,D,effective_federal_funds_rate,5.31,False,False
1825,2007-07-02,D,effective_federal_funds_rate,5.31,False,False
1826,2007-07-03,D,effective_federal_funds_rate,5.24,False,False
1827,2007-07-04,D,effective_federal_funds_rate,,True,True
1828,2007-07-05,D,effective_federal_funds_rate,5.25,False,False
1829,2007-07-06,D,effective_federal_funds_rate,5.22,False,False
1830,2007-07-09,D,effective_federal_funds_rate,5.22,False,False
1831,2007-07-10,D,effective_federal_funds_rate,5.24,False,False
1832,2007-07-11,D,effective_federal_funds_rate,5.24,False,False
1833,2007-07-12,D,effective_federal_funds_rate,5.26,False,False
1834,2007-07-13,D,effective_federal_funds_rate,5.25,False,False
1835,2007-07-16,D,effective_federal_funds_rate,5.32,False,False
1836,2007-07-17,D,effective_federal_funds_rate,5.28,False,False
1837,2007-07-18,D,effective_federal_funds_rate,5.26,False,False
1838,2007-07-19,D,effective_federal_funds_rate,5.25,False,False
1839,2007-07-20,D,effective_federal_funds_rate,5.25,False,False
1840,2007-07-23,D,effective_federal_funds_rate,5.26,False,False
1841,2007-07-24,D,effective_federal_funds_rate,5.25,False,False
1842,2007-07-25,D,effective_federal_funds_rate,5.32,False,False
1843,2007-07-26,D,effective_federal_funds_rate,5.28,False,False
1844,2007-07-27,D,effective_federal_funds_rate,5.25,False,False
1845,2007-07-30,D,effective_federal_funds_rate,5.29,False,False
1846,2007-07-31,D,effective_federal_funds_rate,5.28,False,False
1847,2007-08-01,D,effective_federal_funds_rate,5.3,False,False
1848,2007-08-02,D,effective_federal_funds_rate,5.24,False,False
1849,2007-08-03,D,effective_federal_funds_rate,5.24,False,False
1850,2007-08-06,D,effective_federal_funds_rate,5.26,False,False
1851,2007-08-07,D,effective_federal_funds_rate,5.26,False,False
1852,2007-08-08,D,effective_federal_funds_rate,5.27,False,False
1853,2007-08-09,D,effective_federal_funds_rate,5.41,False,False
1854,2007-08-10,D,effective_federal_funds_rate,4.68,False,False
1855,2007-08-13,D,effective_federal_funds_rate,4.81,False,False
1856,2007-08-14,D,effective_federal_funds_rate,4.54,False,False
1857,2007-08-15,D,effective_federal_funds_rate,4.71,False,False
1858,2007-08-16,D,effective_federal_funds_rate,4.97,False,False
1859,2007-08-17,D,effective_federal_funds_rate,4.91,False,False
1860,2007-08-20,D,effective_federal_funds_rate,5.03,False,False
1861,2007-08-21,D,effective_federal_funds_rate,4.89,False,False
1862,2007-08-22,D,effective_federal_funds_rate,4.77,False,False
1863,2007-08-23,D,effective_federal_funds_rate,4.88,False,False
1864,2007-08-24,D,effective_federal_funds_rate,5.11,False,False
1865,2007-08-27,D,effective_federal_funds_rate,5.27,False,False
1866,2007-08-28,D,effective_federal_funds_rate,5.3,False,False
1867,2007-08-29,D,effective_federal_funds_rate,5.0,False,False
1868,2007-08-30,D,effective_federal_funds_rate,5.0,False,False
1869,2007-08-31,D,effective_federal_funds_rate,4.96,False,False
1870,2007-09-03,D,effective_federal_funds_rate,,True,True
1871,2007-09-04,D,effective_federal_funds_rate,5.22,False,False
1872,2007-09-05,D,effective_federal_funds_rate,5.18,False,False
1873,2007-09-06,D,effective_federal_funds_rate,4.98,False,False
1874,2007-09-07,D,effective_federal_funds_rate,4.86,False,False
1875,2007-09-10,D,effective_federal_funds_rate,5.07,False,False
1876,2007-09-11,D,effective_federal_funds_rate,5.06,False,False
1877,2007-09-12,D,effective_federal_funds_rate,5.18,False,False
1878,2007-09-13,D,effective_federal_funds_rate,5.09,False,False
1879,2007-09-14,D,effective_federal_funds_rate,5.25,False,False
1880,2007-09-17,D,effective_federal_funds_rate,5.33,False,False
1881,2007-09-18,D,effective_federal_funds_rate,4.92,False,False
1882,2007-09-19,D,effective_federal_funds_rate,4.74,False,False
1883,2007-09-20,D,effective_federal_funds_rate,4.77,False,False
1884,2007-09-21,D,effective_federal_funds_rate,4.76,False,False
1885,2007-09-24,D,effective_federal_funds_rate,4.74,False,False
1886,2007-09-25,D,effective_federal_funds_rate,4.82,False,False
1887,2007-09-26,D,effective_federal_funds_rate,4.88,False,False
1888,2007-09-27,D,effective_federal_funds_rate,4.93,False,False
1889,2007-09-28,D,effective_federal_funds_rate,4.58,False,False
1890,2007-10-01,D,effective_federal_funds_rate,4.92,False,False
1891,2007-10-02,D,effective_federal_funds_rate,4.78,False,False
1892,2007-10-03,D,effective_federal_funds_rate,4.68,False,False
1893,2007-10-04,D,effective_federal_funds_rate,4.74,False,False
1894,2007-10-05,D,effective_federal_funds_rate,4.77,False,False
1895,2007-10-08,D,effective_federal_funds_rate,,True,True
1896,2007-10-09,D,effective_federal_funds_rate,4.91,False,False
1897,2007-10-10,D,effective_federal_funds_rate,4.52,False,False
1898,2007-10-11,D,effective_federal_funds_rate,4.75,False,False
1899,2007-10-12,D,effective_federal_funds_rate,4.75,False,False
1900,2007-10-15,D,effective_federal_funds_rate,4.81,False,False
1901,2007-10-16,D,effective_federal_funds_rate,4.68,False,False
1902,2007-10-17,D,effective_federal_funds_rate,4.7,False,False
1903,2007-10-18,D,effective_federal_funds_rate,4.69,False,False
1904,2007-10-19,D,effective_federal_funds_rate,4.77,False,False
1905,2007-10-22,D,effective_federal_funds_rate,4.71,False,False
1906,2007-10-23,D,effective_federal_funds_rate,4.67,False,False
1907,2007-10-24,D,effective_federal_funds_rate,4.74,False,False
1908,2007-10-25,D,effective_federal_funds_rate,4.86,False,False
1909,2007-10-26,D,effective_federal_funds_rate,4.8,False,False
1910,2007-10-29,D,effective_federal_funds_rate,4.84,False,False
1911,2007-10-30,D,effective_federal_funds_rate,4.78,False,False
1912,2007-10-31,D,effective_federal_funds_rate,4.6,False,False
1913,2007-11-01,D,effective_federal_funds_rate,4.59,False,False
1914,2007-11-02,D,effective_federal_funds_rate,4.28,False,False
1915,2007-11-05,D,effective_federal_funds_rate,4.29,False,False
1916,2007-11-06,D,effective_federal_funds_rate,4.22,False,False
1917,2007-11-07,D,effective_federal_funds_rate,4.39,False,False
1918,2007-11-08,D,effective_federal_funds_rate,4.58,False,False
1919,2007-11-09,D,effective_federal_funds_rate,4.49,False,False
1920,2007-11-12,D,effective_federal_funds_rate,,True,True
1921,2007-11-13,D,effective_federal_funds_rate,4.61,False,False
1922,2007-11-14,D,effective_federal_funds_rate,4.6,False,False
1923,2007-11-15,D,effective_federal_funds_rate,4.54,False,False
1924,2007-11-16,D,effective_federal_funds_rate,4.51,False,False
1925,2007-11-19,D,effective_federal_funds_rate,4.51,False,False
1926,2007-11-20,D,effective_federal_funds_rate,4.51,False,False
1927,2007-11-21,D,effective_federal_funds_rate,4.5,False,False
1928,2007-11-22,D,effective_federal_funds_rate,,True,True
1929,2007-11-23,D,effective_federal_funds_rate,4.56,False,False
1930,2007-11-26,D,effective_federal_funds_rate,4.62,False,False
1931,2007-11-27,D,effective_federal_funds_rate,4.39,False,False
1932,2007-11-28,D,effective_federal_funds_rate,4.53,False,False
1933,2007-11-29,D,effective_federal_funds_rate,4.55,False,False
1934,2007-11-30,D,effective_federal_funds_rate,4.66,False,False
1935,2007-12-03,D,effective_federal_funds_rate,4.52,False,False
1936,2007-12-04,D,effective_federal_funds_rate,4.5,False,False
1937,2007-12-05,D,effective_federal_funds_rate,4.31,False,False
1938,2007-12-06,D,effective_federal_funds_rate,4.49,False,False
1939,2007-12-07,D,effective_federal_funds_rate,4.41,False,False
1940,2007-12-10,D,effective_federal_funds_rate,4.46,False,False
1941,2007-12-11,D,effective_federal_funds_rate,4.29,False,False
1942,2007-12-12,D,effective_federal_funds_rate,4.28,False,False
1943,2007-12-13,D,effective_federal_funds_rate,4.3,False,False
1944,2007-12-14,D,effective_federal_funds_rate,4.24,False,False
1945,2007-12-17,D,effective_federal_funds_rate,4.31,False,False
1946,2007-12-18,D,effective_federal_funds_rate,4.16,False,False
1947,2007-12-19,D,effective_federal_funds_rate,3.98,False,False
1948,2007-12-20,D,effective_federal_funds_rate,4.37,False,False
1949,2007-12-21,D,effective_federal_funds_rate,4.28,False,False
1950,2007-12-24,D,effective_federal_funds_rate,4.0,False,False
1951,2007-12-25,D,effective_federal_funds_rate,,True,True
1952,2007-12-26,D,effective_federal_funds_rate,4.26,False,False
1953,2007-12-27,D,effective_federal_funds_rate,4.15,False,False
1954,2007-12-28,D,effective_federal_funds_rate,4.01,False,False
1955,2007-12-31,D,effective_federal_funds_rate,3.06,False,False
1956,2008-01-01,D,effective_federal_funds_rate,,True,True
1957,2008-01-02,D,effective_federal_funds_rate,4.11,False,False
1958,2008-01-03,D,effective_federal_funds_rate,4.25,False,False
1959,2008-01-04,D,effective_federal_funds_rate,4.18,False,False
1960,2008-01-07,D,effective_federal_funds_rate,4.27,False,False
1961,2008-01-08,D,effective_federal_funds_rate,4.27,False,False
1962,2008-01-09,D,effective_federal_funds_rate,4.26,False,False
1963,2008-01-10,D,effective_federal_funds_rate,4.26,False,False
1964,2008-01-11,D,effective_federal_funds_rate,4.23,False,False
1965,2008-01-14,D,effective_federal_funds_rate,4.24,False,False
1966,2008-01-15,D,effective_federal_funds_rate,4.24,False,False
1967,2008-01-16,D,effective_federal_funds_rate,4.22,False,False
1968,2008-01-17,D,effective_federal_funds_rate,4.23,False,False
1969,2008-01-18,D,effective_federal_funds_rate,4.17,False,False
1970,2008-01-21,D,effective_federal_funds_rate,,True,True
1971,2008-01-22,D,effective_federal_funds_rate,3.68,False,False
1972,2008-01-23,D,effective_federal_funds_rate,3.43,False,False
1973,2008-01-24,D,effective_federal_funds_rate,3.47,False,False
1974,2008-01-25,D,effective_federal_funds_rate,3.6,False,False
1975,2008-01-28,D,effective_federal_funds_rate,3.5,False,False
1976,2008-01-29,D,effective_federal_funds_rate,3.47,False,False
1977,2008-01-30,D,effective_federal_funds_rate,3.26,False,False
1978,2008-01-31,D,effective_federal_funds_rate,3.22,False,False
1979,2008-02-01,D,effective_federal_funds_rate,3.12,False,False
